towerId,towerName,stageId,stageLabel,tierA,tierB,map,difficulty,won,finalWave,targetWaves,progressPct,livesLeft,startingLives,corePct,leaks,cashEarned,towersBuilt,totalDamage,firstLeakWave,worstWave,worstPressure
cantor,Starlight Cantor,base,Base,0,0,blackout,normal,false,7,60,0.1167,0,120,0,120,459,1,223,2,7,1
cantor,Starlight Cantor,a2,A2,2,0,blackout,normal,false,7,60,0.1167,0,120,0,120,463,1,229,2,7,1
cantor,Starlight Cantor,b2,B2,0,2,blackout,normal,false,7,60,0.1167,0,120,0,120,469,1,232,2,7,1
cantor,Starlight Cantor,a4,A4,4,0,blackout,normal,false,7,60,0.1167,0,120,0,121,460,1,229,2,7,1
cantor,Starlight Cantor,b4,B4,0,4,blackout,normal,false,7,60,0.1167,0,120,0,120,462,1,231,2,7,1
cantor,Starlight Cantor,split44,Split 4/4,4,4,blackout,normal,false,7,60,0.1167,0,120,0,120,469,1,231,2,7,1
cantor,Starlight Cantor,a6,A6,6,0,blackout,normal,false,7,60,0.1167,0,120,0,121,463,1,229,2,7,1
cantor,Starlight Cantor,b6,B6,0,6,blackout,normal,false,7,60,0.1167,0,120,0,120,469,1,231,2,7,1
cantor,Starlight Cantor,a6b4,A6+B4,6,4,blackout,normal,false,7,60,0.1167,0,120,0,120,469,1,231,2,7,1
cantor,Starlight Cantor,a4b6,A4+B6,4,6,blackout,normal,false,7,60,0.1167,0,120,0,120,467,1,232,2,7,1
prismarr,Prism Array,base,Base,0,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,a2,A2,2,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,b2,B2,0,2,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,a4,A4,4,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,b4,B4,0,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,split44,Split 4/4,4,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,a6,A6,6,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,b6,B6,0,6,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,a6b4,A6+B4,6,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,a4b6,A4+B6,4,6,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
locust,Locust Shrine,base,Base,0,0,blackout,normal,false,14,60,0.2333,0,120,0,120,2149,3,0,1,14,1
locust,Locust Shrine,a2,A2,2,0,blackout,normal,false,12,60,0.2,0,120,0,120,1605,1,0,1,12,1
locust,Locust Shrine,b2,B2,0,2,blackout,normal,false,12,60,0.2,0,120,0,121,1579,1,147,1,12,1
locust,Locust Shrine,a4,A4,4,0,blackout,normal,false,13,60,0.2167,0,120,0,120,1932,1,0,1,13,1
locust,Locust Shrine,b4,B4,0,4,blackout,normal,false,12,60,0.2,0,120,0,121,1587,1,171,1,12,1
locust,Locust Shrine,split44,Split 4/4,4,4,blackout,normal,false,14,60,0.2333,0,120,0,120,2133,1,113,1,14,1
locust,Locust Shrine,a6,A6,6,0,blackout,normal,false,13,60,0.2167,0,120,0,121,1929,1,0,1,13,1
locust,Locust Shrine,b6,B6,0,6,blackout,normal,false,12,60,0.2,0,120,0,120,1590,1,172,1,12,1
locust,Locust Shrine,a6b4,A6+B4,6,4,blackout,normal,false,13,60,0.2167,0,120,0,120,1941,1,84,1,13,1
locust,Locust Shrine,a4b6,A4+B6,4,6,blackout,normal,false,14,60,0.2333,0,120,0,120,2130,1,112,1,14,1
requiem,Drowned Star Reliquary,base,Base,0,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,a2,A2,2,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,b2,B2,0,2,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,a4,A4,4,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,b4,B4,0,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,split44,Split 4/4,4,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,a6,A6,6,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,b6,B6,0,6,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,a6b4,A6+B4,6,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,a4b6,A4+B6,4,6,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,base,Base,0,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,a2,A2,2,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,b2,B2,0,2,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,a4,A4,4,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,b4,B4,0,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,split44,Split 4/4,4,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,a6,A6,6,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,b6,B6,0,6,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,a6b4,A6+B4,6,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,a4b6,A4+B6,4,6,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,base,Base,0,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,a2,A2,2,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,b2,B2,0,2,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,a4,A4,4,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,b4,B4,0,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,split44,Split 4/4,4,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,a6,A6,6,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,b6,B6,0,6,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,a6b4,A6+B4,6,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,a4b6,A4+B6,4,6,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
ember,Ember Lattice,base,Base,0,0,blackout,normal,false,30,60,0.5,0,120,0,124,16123,39,0,14,30,1
ember,Ember Lattice,a2,A2,2,0,blackout,normal,false,30,60,0.5,0,120,0,122,16301,19,0,14,30,1
ember,Ember Lattice,b2,B2,0,2,blackout,normal,false,50,60,0.8333,0,120,0,381,97530,102,90099,50,50,1
ember,Ember Lattice,a4,A4,4,0,blackout,normal,false,30,60,0.5,0,120,0,122,16297,19,0,14,30,1
ember,Ember Lattice,b4,B4,0,4,blackout,normal,false,50,60,0.8333,0,120,0,762,98232,102,92838,50,50,1
ember,Ember Lattice,split44,Split 4/4,4,4,blackout,normal,false,50,60,0.8333,0,120,0,381,97530,74,86704,50,50,1
ember,Ember Lattice,a6,A6,6,0,blackout,normal,false,30,60,0.5,0,120,0,122,16301,19,0,14,30,1
ember,Ember Lattice,b6,B6,0,6,blackout,normal,false,50,60,0.8333,0,120,0,381,98208,102,91770,50,50,1
ember,Ember Lattice,a6b4,A6+B4,6,4,blackout,normal,false,54,60,0.9,0,120,0,381,117371,82,130860,54,54,1
ember,Ember Lattice,a4b6,A4+B6,4,6,blackout,normal,false,50,60,0.8333,0,120,0,190,97782,71,86913,50,50,1
anchor,Phase Anchor,base,Base,0,0,blackout,normal,false,6,60,0.1,0,120,0,120,284,1,0,1,6,1
anchor,Phase Anchor,a2,A2,2,0,blackout,normal,false,6,60,0.1,0,120,0,120,284,1,0,1,6,1
anchor,Phase Anchor,b2,B2,0,2,blackout,normal,false,6,60,0.1,0,120,0,120,284,1,0,1,6,1
anchor,Phase Anchor,a4,A4,4,0,blackout,normal,false,6,60,0.1,0,120,0,120,284,1,0,1,6,1
anchor,Phase Anchor,b4,B4,0,4,blackout,normal,false,6,60,0.1,0,120,0,120,284,1,0,1,6,1
anchor,Phase Anchor,split44,Split 4/4,4,4,blackout,normal,false,6,60,0.1,0,120,0,120,284,1,0,1,6,1
anchor,Phase Anchor,a6,A6,6,0,blackout,normal,false,6,60,0.1,0,120,0,120,284,1,0,1,6,1
anchor,Phase Anchor,b6,B6,0,6,blackout,normal,false,6,60,0.1,0,120,0,120,284,1,0,1,6,1
anchor,Phase Anchor,a6b4,A6+B4,6,4,blackout,normal,false,6,60,0.1,0,120,0,120,284,1,0,1,6,1
anchor,Phase Anchor,a4b6,A4+B6,4,6,blackout,normal,false,6,60,0.1,0,120,0,120,284,1,0,1,6,1
sunspear,Sunspear Battery,base,Base,0,0,blackout,normal,false,10,60,0.1667,0,120,0,121,1067,2,1124,1,10,1
sunspear,Sunspear Battery,a2,A2,2,0,blackout,normal,false,10,60,0.1667,0,120,0,121,1098,1,1313,1,10,1
sunspear,Sunspear Battery,b2,B2,0,2,blackout,normal,false,10,60,0.1667,0,120,0,122,1046,1,1146,1,10,1
sunspear,Sunspear Battery,a4,A4,4,0,blackout,normal,false,10,60,0.1667,0,120,0,120,1091,1,1297,1,10,1
sunspear,Sunspear Battery,b4,B4,0,4,blackout,normal,false,10,60,0.1667,0,120,0,121,1040,1,1135,1,10,1
sunspear,Sunspear Battery,split44,Split 4/4,4,4,blackout,normal,false,11,60,0.1833,0,120,0,121,1363,1,1635,1,11,1
sunspear,Sunspear Battery,a6,A6,6,0,blackout,normal,false,10,60,0.1667,0,120,0,120,1092,1,1292,1,10,1
sunspear,Sunspear Battery,b6,B6,0,6,blackout,normal,false,10,60,0.1667,0,120,0,124,1059,1,1141,1,10,1
sunspear,Sunspear Battery,a6b4,A6+B4,6,4,blackout,normal,false,11,60,0.1833,0,120,0,121,1358,1,1641,1,11,1
sunspear,Sunspear Battery,a4b6,A4+B6,4,6,blackout,normal,false,11,60,0.1833,0,120,0,121,1353,1,1610,1,11,1
flak,Flak Battery,base,Base,0,0,blackout,normal,false,30,60,0.5,0,120,0,121,15947,46,7896,14,30,1
flak,Flak Battery,a2,A2,2,0,blackout,normal,false,30,60,0.5,0,120,0,121,16559,25,8419,14,30,1
flak,Flak Battery,b2,B2,0,2,blackout,normal,false,60,60,1,0,120,0,157,157966,203,313411,12,60,1
flak,Flak Battery,a4,A4,4,0,blackout,normal,false,30,60,0.5,0,120,0,121,16631,18,8554,14,30,1
flak,Flak Battery,b4,B4,0,4,blackout,normal,true,60,60,1,120,120,1,0,159140,186,344139,,1,
flak,Flak Battery,split44,Split 4/4,4,4,blackout,normal,true,60,60,1,120,120,1,0,157628,152,376281,,1,
flak,Flak Battery,a6,A6,6,0,blackout,normal,false,30,60,0.5,0,120,0,122,16655,18,8594,14,30,1
flak,Flak Battery,b6,B6,0,6,blackout,normal,true,60,60,1,120,120,1,0,158306,183,341124,,1,
flak,Flak Battery,a6b4,A6+B4,6,4,blackout,normal,true,60,60,1,120,120,1,0,157652,148,369893,,1,
flak,Flak Battery,a4b6,A4+B6,4,6,blackout,normal,true,60,60,1,120,120,1,0,157676,144,365441,,1,
cinder,Cinder Mortar,base,Base,0,0,blackout,normal,false,30,60,0.5,0,120,0,120,16704,27,7718,14,30,1
cinder,Cinder Mortar,a2,A2,2,0,blackout,normal,false,30,60,0.5,0,120,0,124,16783,14,7754,14,30,1
cinder,Cinder Mortar,b2,B2,0,2,blackout,normal,true,60,60,1,120,120,1,0,157760,125,402992,,1,
cinder,Cinder Mortar,a4,A4,4,0,blackout,normal,false,34,60,0.5667,0,120,0,121,29232,17,14074,17,34,1
cinder,Cinder Mortar,b4,B4,0,4,blackout,normal,true,60,60,1,120,120,1,0,156974,107,381524,,1,
cinder,Cinder Mortar,split44,Split 4/4,4,4,blackout,normal,true,60,60,1,120,120,1,0,157010,80,340860,,1,
cinder,Cinder Mortar,a6,A6,6,0,blackout,normal,false,34,60,0.5667,0,120,0,129,29397,17,14078,17,34,1
cinder,Cinder Mortar,b6,B6,0,6,blackout,normal,true,60,60,1,120,120,1,0,156962,100,375030,,1,
cinder,Cinder Mortar,a6b4,A6+B4,6,4,blackout,normal,true,60,60,1,120,120,1,0,157010,82,342301,,1,
cinder,Cinder Mortar,a4b6,A4+B6,4,6,blackout,normal,true,60,60,1,120,120,1,0,157010,77,343915,,1,
gauss,Gauss Bastion,base,Base,0,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,a2,A2,2,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,b2,B2,0,2,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,a4,A4,4,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,b4,B4,0,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,split44,Split 4/4,4,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,a6,A6,6,0,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,b6,B6,0,6,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,a6b4,A6+B4,6,4,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,a4b6,A4+B6,4,6,blackout,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
pulse,Pulse Turret,base,Base,0,0,cinder,normal,false,30,60,0.5,0,120,0,121,16475,100,7583,14,30,1
pulse,Pulse Turret,a2,A2,2,0,cinder,normal,false,30,60,0.5,0,120,0,124,16453,61,7692,14,30,1
pulse,Pulse Turret,b2,B2,0,2,cinder,normal,false,30,60,0.5,0,120,0,124,16510,63,7812,14,30,1
pulse,Pulse Turret,a4,A4,4,0,cinder,normal,false,30,60,0.5,0,120,0,122,16592,61,7854,17,30,1
pulse,Pulse Turret,b4,B4,0,4,cinder,normal,false,30,60,0.5,0,120,0,124,16478,62,7864,17,30,1
pulse,Pulse Turret,split44,Split 4/4,4,4,cinder,normal,false,30,60,0.5,0,120,0,123,16555,45,7899,14,30,1
pulse,Pulse Turret,a6,A6,6,0,cinder,normal,false,30,60,0.5,0,120,0,124,16572,61,7881,17,30,1
pulse,Pulse Turret,b6,B6,0,6,cinder,normal,false,30,60,0.5,0,120,0,122,16462,62,7797,17,30,1
pulse,Pulse Turret,a6b4,A6+B4,6,4,cinder,normal,false,30,60,0.5,0,120,0,121,16652,45,7989,14,30,1
pulse,Pulse Turret,a4b6,A4+B6,4,6,cinder,normal,false,30,60,0.5,0,120,0,122,16691,46,7992,14,30,1
tesla,Tesla Coil,base,Base,0,0,cinder,normal,false,30,60,0.5,0,120,0,121,16777,62,7928,14,30,1
tesla,Tesla Coil,a2,A2,2,0,cinder,normal,false,30,60,0.5,0,120,0,121,16695,29,8079,14,30,1
tesla,Tesla Coil,b2,B2,0,2,cinder,normal,false,30,60,0.5,0,120,0,123,16375,28,7824,11,30,1
tesla,Tesla Coil,a4,A4,4,0,cinder,normal,false,30,60,0.5,0,120,0,122,16634,28,8059,14,30,1
tesla,Tesla Coil,b4,B4,0,4,cinder,normal,false,30,60,0.5,0,120,0,122,16361,26,7814,11,30,1
tesla,Tesla Coil,split44,Split 4/4,4,4,cinder,normal,false,30,60,0.5,0,120,0,122,16926,19,8258,14,30,1
tesla,Tesla Coil,a6,A6,6,0,cinder,normal,false,30,60,0.5,0,120,0,122,16790,28,8154,14,30,1
tesla,Tesla Coil,b6,B6,0,6,cinder,normal,false,30,60,0.5,0,120,0,123,16333,26,7873,11,30,1
tesla,Tesla Coil,a6b4,A6+B4,6,4,cinder,normal,false,30,60,0.5,0,120,0,122,16912,19,8245,14,30,1
tesla,Tesla Coil,a4b6,A4+B6,4,6,cinder,normal,false,30,60,0.5,0,120,0,124,16569,19,8084,14,30,1
cryo,Cryo Emitter,base,Base,0,0,cinder,normal,false,6,60,0.1,0,120,0,120,257,2,0,1,6,1
cryo,Cryo Emitter,a2,A2,2,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,1,0,1,6,1
cryo,Cryo Emitter,b2,B2,0,2,cinder,normal,false,22,60,0.3667,0,120,0,120,6182,10,2912,1,22,1
cryo,Cryo Emitter,a4,A4,4,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,1,0,1,6,1
cryo,Cryo Emitter,b4,B4,0,4,cinder,normal,false,23,60,0.3833,0,120,0,121,6998,11,3329,1,23,1
cryo,Cryo Emitter,split44,Split 4/4,4,4,cinder,normal,false,6,60,0.1,0,120,0,120,261,1,0,1,6,1
cryo,Cryo Emitter,a6,A6,6,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,1,0,1,6,1
cryo,Cryo Emitter,b6,B6,0,6,cinder,normal,false,24,60,0.4,0,120,0,120,8004,12,3593,1,24,1
cryo,Cryo Emitter,a6b4,A6+B4,6,4,cinder,normal,false,6,60,0.1,0,120,0,120,261,1,0,1,6,1
cryo,Cryo Emitter,a4b6,A4+B6,4,6,cinder,normal,false,6,60,0.1,0,120,0,120,261,1,0,1,6,1
rail,Railgun Post,base,Base,0,0,cinder,normal,false,30,60,0.5,0,120,0,124,17308,42,8895,14,30,1
rail,Railgun Post,a2,A2,2,0,cinder,normal,false,21,60,0.35,0,120,0,122,4954,6,2931,5,21,1
rail,Railgun Post,b2,B2,0,2,cinder,normal,false,40,60,0.6667,0,120,0,122,50797,60,32123,13,40,1
rail,Railgun Post,a4,A4,4,0,cinder,normal,false,23,60,0.3833,0,120,0,122,6981,7,3853,5,23,1
rail,Railgun Post,b4,B4,0,4,cinder,normal,false,40,60,0.6667,0,120,0,121,50819,60,32049,9,40,1
rail,Railgun Post,split44,Split 4/4,4,4,cinder,normal,false,23,60,0.3833,0,120,0,120,6932,5,3831,7,23,1
rail,Railgun Post,a6,A6,6,0,cinder,normal,false,23,60,0.3833,0,120,0,123,6940,7,3823,5,23,1
rail,Railgun Post,b6,B6,0,6,cinder,normal,false,32,60,0.5333,0,120,0,121,24091,29,12514,9,32,1
rail,Railgun Post,a6b4,A6+B4,6,4,cinder,normal,false,21,60,0.35,0,120,0,121,5010,4,3001,7,21,1
rail,Railgun Post,a4b6,A4+B6,4,6,cinder,normal,false,21,60,0.35,0,120,0,123,4980,4,2977,7,21,1
missile,Missile Battery,base,Base,0,0,cinder,normal,false,30,60,0.5,0,120,0,123,17472,33,11602,4,30,1
missile,Missile Battery,a2,A2,2,0,cinder,normal,false,30,60,0.5,0,120,0,120,17456,16,11916,12,30,1
missile,Missile Battery,b2,B2,0,2,cinder,normal,false,20,60,0.3333,0,120,0,121,4177,4,5140,7,20,1
missile,Missile Battery,a4,A4,4,0,cinder,normal,false,34,60,0.5667,0,120,0,123,29722,20,21223,17,34,1
missile,Missile Battery,b4,B4,0,4,cinder,normal,false,18,60,0.3,0,120,0,121,3298,3,4304,7,18,1
missile,Missile Battery,split44,Split 4/4,4,4,cinder,normal,false,30,60,0.5,0,120,0,122,17031,8,19541,16,30,1
missile,Missile Battery,a6,A6,6,0,cinder,normal,false,30,60,0.5,0,120,0,120,17531,12,12115,16,30,1
missile,Missile Battery,b6,B6,0,6,cinder,normal,false,18,60,0.3,0,120,0,120,3308,3,4350,7,18,1
missile,Missile Battery,a6b4,A6+B4,6,4,cinder,normal,false,30,60,0.5,0,120,0,120,17554,9,19508,16,30,1
missile,Missile Battery,a4b6,A4+B6,4,6,cinder,normal,false,34,60,0.5667,0,120,0,120,30016,15,34401,16,34,1
drone,Drone Carrier,base,Base,0,0,cinder,normal,false,30,60,0.5,0,120,0,120,16488,28,7710,14,30,1
drone,Drone Carrier,a2,A2,2,0,cinder,normal,false,32,60,0.5333,0,120,0,120,23385,20,11396,7,32,1
drone,Drone Carrier,b2,B2,0,2,cinder,normal,false,30,60,0.5,0,120,0,124,16778,15,8081,14,30,1
drone,Drone Carrier,a4,A4,4,0,cinder,normal,false,50,60,0.8333,0,120,0,131,100335,59,117015,50,50,1
drone,Drone Carrier,b4,B4,0,4,cinder,normal,false,30,60,0.5,0,120,0,121,16215,10,8096,11,30,1
drone,Drone Carrier,split44,Split 4/4,4,4,cinder,normal,true,60,60,1,113,120,0.9417,7,158453,58,353226,11,11,0.0583
drone,Drone Carrier,a6,A6,6,0,cinder,normal,false,50,60,0.8333,0,120,0,122,99519,59,115271,50,50,1
drone,Drone Carrier,b6,B6,0,6,cinder,normal,false,30,60,0.5,0,120,0,121,16707,10,8102,11,30,1
drone,Drone Carrier,a6b4,A6+B4,6,4,cinder,normal,true,60,60,1,110,120,0.9167,10,158454,57,353955,11,11,0.0833
drone,Drone Carrier,a4b6,A4+B6,4,6,cinder,normal,true,60,60,1,109,120,0.9083,11,158461,58,353890,11,11,0.0917
emp,EMP Spire,base,Base,0,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,2,0,1,6,1
emp,EMP Spire,a2,A2,2,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,1,0,1,6,1
emp,EMP Spire,b2,B2,0,2,cinder,normal,false,6,60,0.1,0,120,0,120,259,1,0,1,6,1
emp,EMP Spire,a4,A4,4,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,1,0,1,6,1
emp,EMP Spire,b4,B4,0,4,cinder,normal,false,6,60,0.1,0,120,0,120,259,1,0,1,6,1
emp,EMP Spire,split44,Split 4/4,4,4,cinder,normal,false,6,60,0.1,0,120,0,120,257,1,0,1,6,1
emp,EMP Spire,a6,A6,6,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,1,0,1,6,1
emp,EMP Spire,b6,B6,0,6,cinder,normal,false,6,60,0.1,0,120,0,120,259,1,0,1,6,1
emp,EMP Spire,a6b4,A6+B4,6,4,cinder,normal,false,6,60,0.1,0,120,0,120,257,1,0,1,6,1
emp,EMP Spire,a4b6,A4+B6,4,6,cinder,normal,false,6,60,0.1,0,120,0,120,257,1,0,1,6,1
cantor,Starlight Cantor,base,Base,0,0,cinder,normal,false,11,60,0.1833,0,120,0,120,1381,3,776,3,11,1
cantor,Starlight Cantor,a2,A2,2,0,cinder,normal,false,12,60,0.2,0,120,0,122,1565,2,868,3,12,1
cantor,Starlight Cantor,b2,B2,0,2,cinder,normal,false,12,60,0.2,0,120,0,120,1571,2,908,3,12,1
cantor,Starlight Cantor,a4,A4,4,0,cinder,normal,false,14,60,0.2333,0,120,0,120,2114,2,1136,3,14,1
cantor,Starlight Cantor,b4,B4,0,4,cinder,normal,false,12,60,0.2,0,120,0,121,1539,1,927,3,12,1
cantor,Starlight Cantor,split44,Split 4/4,4,4,cinder,normal,false,10,60,0.1667,0,120,0,120,1113,1,623,3,10,1
cantor,Starlight Cantor,a6,A6,6,0,cinder,normal,false,14,60,0.2333,0,120,0,120,2128,2,1148,3,14,1
cantor,Starlight Cantor,b6,B6,0,6,cinder,normal,false,12,60,0.2,0,120,0,120,1528,1,922,3,12,1
cantor,Starlight Cantor,a6b4,A6+B4,6,4,cinder,normal,false,10,60,0.1667,0,120,0,120,1113,1,620,3,10,1
cantor,Starlight Cantor,a4b6,A4+B6,4,6,cinder,normal,false,10,60,0.1667,0,120,0,121,1076,1,596,3,10,1
prismarr,Prism Array,base,Base,0,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,a2,A2,2,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,b2,B2,0,2,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,a4,A4,4,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,b4,B4,0,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,split44,Split 4/4,4,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,a6,A6,6,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,b6,B6,0,6,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,a6b4,A6+B4,6,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
prismarr,Prism Array,a4b6,A4+B6,4,6,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
locust,Locust Shrine,base,Base,0,0,cinder,normal,false,12,60,0.2,0,120,0,121,1592,2,0,1,12,1
locust,Locust Shrine,a2,A2,2,0,cinder,normal,false,14,60,0.2333,0,120,0,120,2145,2,0,1,14,1
locust,Locust Shrine,b2,B2,0,2,cinder,normal,false,12,60,0.2,0,120,0,120,1600,1,152,1,12,1
locust,Locust Shrine,a4,A4,4,0,cinder,normal,false,14,60,0.2333,0,120,0,120,2145,1,0,1,14,1
locust,Locust Shrine,b4,B4,0,4,cinder,normal,false,12,60,0.2,0,120,0,120,1604,1,178,1,12,1
locust,Locust Shrine,split44,Split 4/4,4,4,cinder,normal,false,14,60,0.2333,0,120,0,120,2149,1,117,1,14,1
locust,Locust Shrine,a6,A6,6,0,cinder,normal,false,14,60,0.2333,0,120,0,120,2145,1,0,1,14,1
locust,Locust Shrine,b6,B6,0,6,cinder,normal,false,13,60,0.2167,0,120,0,120,1930,1,298,1,13,1
locust,Locust Shrine,a6b4,A6+B4,6,4,cinder,normal,false,14,60,0.2333,0,120,0,120,2149,1,117,1,14,1
locust,Locust Shrine,a4b6,A4+B6,4,6,cinder,normal,false,14,60,0.2333,0,120,0,120,2147,1,117,1,14,1
requiem,Drowned Star Reliquary,base,Base,0,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,a2,A2,2,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,b2,B2,0,2,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,a4,A4,4,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,b4,B4,0,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,split44,Split 4/4,4,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
